customer_id,total_orders,unique_products,net_sales,avg_transaction_value,units_purchased,units_returned,first_purchase_date,last_purchase_date,recency,frequency,monetary,segment,segment_name
15078,64,118,17101.37,21.65,8777,84,2009-12-04 12:03:00,2011-12-02 15:41:00,6,64,17101.37,0,At Risk
15079,17,120,3544.80,23.63,1459,20,2009-12-08 11:22:00,2011-05-11 12:45:00,212,17,3544.80,0,At Risk
15080,2,31,546.25,17.62,287,0,2010-07-26 10:03:00,2010-10-08 11:52:00,427,2,546.25,0,At Risk
15081,13,75,1837.12,17.84,749,2,2010-06-22 10:25:00,2011-11-17 17:08:00,21,13,1837.12,0,At Risk
15082,1,6,93.35,15.56,43,0,2010-02-09 10:23:00,2010-02-09 10:23:00,668,1,93.35,0,At Risk
15083,1,5,88.20,17.64,38,0,2011-03-28 12:18:00,2011-03-28 12:18:00,256,1,88.20,0,At Risk
15084,2,31,965.20,31.14,600,0,2010-03-04 10:45:00,2010-11-25 11:58:00,379,2,965.20,0,At Risk
15085,1,9,347.54,38.62,169,0,2009-12-10 11:47:00,2009-12-10 11:47:00,729,1,347.54,0,At Risk
15086,2,10,218.53,19.87,95,0,2010-03-24 13:56:00,2010-05-24 12:27:00,564,2,218.53,0,At Risk
15087,1,15,306.94,20.46,470,0,2011-03-03 10:34:00,2011-03-03 10:34:00,281,1,306.94,0,At Risk
15088,3,53,1140.27,19.00,460,3,2011-10-03 14:05:00,2011-11-18 13:14:00,20,3,1140.27,0,At Risk
15089,6,139,2420.84,16.70,1359,0,2011-08-03 14:14:00,2011-11-29 16:31:00,9,6,2420.84,0,At Risk
15090,1,23,381.32,16.58,208,0,2011-02-04 14:03:00,2011-02-04 14:03:00,307,1,381.32,0,At Risk
15091,6,56,1023.11,17.05,582,8,2009-12-01 12:18:00,2011-10-17 10:47:00,53,6,1023.11,0,At Risk
15092,4,39,773.16,16.81,230,2,2010-09-03 12:33:00,2011-05-08 14:10:00,214,4,773.16,0,At Risk
15093,34,104,13034.15,39.50,10778,127,2009-12-08 12:46:00,2011-11-21 13:09:00,17,34,13034.15,0,At Risk
15094,2,4,83.00,16.60,28,0,2010-03-05 12:56:00,2010-09-02 16:55:00,462,2,83.00,0,At Risk
15095,11,90,3135.74,24.89,2233,2,2010-01-21 09:37:00,2011-08-28 12:01:00,103,11,3135.74,0,At Risk
15096,1,11,219.39,19.94,120,0,2011-10-28 10:27:00,2011-10-28 10:27:00,42,1,219.39,0,At Risk
15097,5,59,587.05,8.63,424,126,2010-05-05 14:22:00,2011-12-05 14:03:00,3,5,587.05,0,At Risk
15098,5,2,649.50,129.90,121,61,2011-06-10 15:22:00,2011-06-10 15:39:00,181,5,649.50,0,At Risk
15099,1,23,410.48,17.85,343,0,2011-09-16 13:13:00,2011-09-16 13:13:00,83,1,410.48,0,At Risk
15100,14,11,1750.10,76.09,270,44,2010-01-07 14:33:00,2011-01-13 17:09:00,329,14,1750.10,0,At Risk
15101,11,53,1303.49,20.37,676,21,2010-04-28 15:00:00,2011-12-01 10:18:00,8,11,1303.49,0,At Risk
15102,2,26,554.67,20.54,339,0,2010-06-11 10:16:00,2010-06-27 12:16:00,530,2,554.67,0,At Risk
15103,2,35,703.36,20.10,329,0,2011-09-14 13:54:00,2011-11-08 14:53:00,30,2,703.36,0,At Risk
15104,3,66,968.64,14.04,635,2,2011-03-02 14:16:00,2011-06-26 11:35:00,166,3,968.64,0,At Risk
15105,9,129,3094.91,20.50,1747,0,2010-03-23 12:18:00,2011-11-21 16:54:00,17,9,3094.91,0,At Risk
15106,7,90,1407.73,13.80,1181,37,2011-03-15 12:52:00,2011-11-22 09:16:00,17,7,1407.73,0,At Risk
15107,12,33,740.26,15.75,330,10,2010-09-14 10:47:00,2011-02-01 14:46:00,310,12,740.26,0,At Risk
15108,5,50,1291.75,21.18,499,2,2011-04-26 10:54:00,2011-07-21 10:24:00,141,5,1291.75,0,At Risk
15109,4,46,961.90,18.86,258,4,2009-12-04 12:33:00,2011-04-13 09:53:00,240,4,961.90,0,At Risk
15110,9,23,1482.95,26.02,337,5,2010-08-11 15:49:00,2011-11-16 11:16:00,23,9,1482.95,0,At Risk
15111,5,109,2442.37,18.09,1058,0,2010-04-26 13:12:00,2011-11-10 16:58:00,28,5,2442.37,0,At Risk
15112,1,7,209.40,29.91,72,0,2010-04-07 14:17:00,2010-04-07 14:17:00,610,1,209.40,0,At Risk
15113,4,77,3339.51,34.08,2344,24,2011-10-16 15:27:00,2011-11-30 08:23:00,9,4,3339.51,0,At Risk
15114,12,151,3400.12,14.72,3532,0,2010-10-14 16:44:00,2011-11-09 15:05:00,29,12,3400.12,0,At Risk
15115,3,35,528.10,14.67,245,1,2009-12-07 11:20:00,2011-11-21 14:59:00,17,3,528.10,0,At Risk
15116,4,37,1352.75,30.06,648,0,2011-05-19 08:50:00,2011-11-22 12:25:00,17,4,1352.75,0,At Risk
15117,9,89,2484.32,18.82,3093,1,2010-03-15 13:39:00,2011-11-25 08:12:00,14,9,2484.32,0,At Risk
15118,1,1,244.80,244.80,1440,0,2011-07-28 14:54:00,2011-07-28 14:54:00,133,1,244.80,0,At Risk
15119,1,14,266.40,19.03,88,0,2011-04-08 09:08:00,2011-04-08 09:08:00,245,1,266.40,0,At Risk
15120,2,21,343.82,15.63,296,4,2011-07-29 09:48:00,2011-08-02 10:05:00,129,2,343.82,0,At Risk
15121,2,28,457.72,16.35,199,0,2011-02-24 12:41:00,2011-10-20 14:51:00,49,2,457.72,0,At Risk
15122,16,155,4451.22,18.94,2033,26,2010-03-30 14:05:00,2011-09-15 16:27:00,84,16,4451.22,0,At Risk
15123,5,149,4656.17,25.44,2524,0,2010-03-16 09:49:00,2011-12-02 13:12:00,6,5,4656.17,0,At Risk
15124,4,30,450.82,14.54,462,0,2010-02-26 10:49:00,2011-11-17 10:09:00,22,4,450.82,0,At Risk
15125,36,152,16124.33,61.78,8433,298,2010-03-31 13:29:00,2011-11-14 13:57:00,24,36,16124.33,0,At Risk
15126,2,25,449.49,17.98,273,0,2010-01-21 17:09:00,2010-06-21 12:31:00,536,2,449.49,0,At Risk
15127,2,27,711.50,25.41,464,0,2010-07-08 10:07:00,2011-10-05 10:30:00,65,2,711.50,0,At Risk
15128,9,89,1732.22,13.12,1583,17,2010-10-05 16:46:00,2011-10-10 13:54:00,59,9,1732.22,0,At Risk
15129,23,86,6860.18,33.14,4002,0,2010-04-08 17:15:00,2011-10-20 14:40:00,49,23,6860.18,0,At Risk
15130,1,22,330.11,15.01,197,0,2011-06-23 10:15:00,2011-06-23 10:15:00,169,1,330.11,0,At Risk
15131,1,7,80.28,11.47,88,0,2010-11-10 12:07:00,2010-11-10 12:07:00,394,1,80.28,0,At Risk
15132,5,49,977.93,18.81,679,0,2011-03-22 12:02:00,2011-11-21 17:10:00,17,5,977.93,0,At Risk
15133,5,45,1806.90,36.88,960,0,2010-07-07 12:31:00,2011-08-04 10:44:00,127,5,1806.90,0,At Risk
15134,10,47,1596.29,18.78,1057,0,2010-10-13 12:44:00,2011-11-25 08:55:00,14,10,1596.29,0,At Risk
15135,3,17,293.78,13.99,84,2,2010-06-01 13:33:00,2011-04-20 15:58:00,232,3,293.78,0,At Risk
15136,5,61,1282.45,18.59,776,1,2011-09-04 16:05:00,2011-12-07 12:26:00,2,5,1282.45,0,At Risk
15137,5,39,747.55,18.69,596,89,2009-12-08 18:47:00,2010-07-07 09:41:00,520,5,747.55,0,At Risk
15138,2,31,486.59,14.75,300,22,2010-11-11 09:16:00,2010-11-19 14:28:00,384,2,486.59,0,At Risk
15139,2,13,178.96,13.77,208,0,2011-01-07 12:44:00,2011-04-14 11:39:00,239,2,178.96,0,At Risk
15140,9,103,3239.44,28.67,2010,5,2010-09-23 13:07:00,2011-10-18 14:07:00,51,9,3239.44,0,At Risk
15141,9,44,1378.31,16.61,1197,13,2010-03-28 15:58:00,2010-09-08 11:33:00,457,9,1378.31,0,At Risk
15142,7,115,2608.97,18.24,2155,1,2010-07-27 09:05:00,2011-10-24 12:51:00,45,7,2608.97,0,At Risk
15143,2,27,563.63,18.18,320,0,2010-10-03 13:58:00,2011-04-28 12:03:00,225,2,563.63,0,At Risk
15144,33,199,12006.51,34.01,5251,46,2009-12-13 11:35:00,2011-12-01 15:12:00,7,33,12006.51,0,At Risk
15145,4,54,1194.73,17.83,756,0,2011-04-05 15:20:00,2011-12-05 17:21:00,3,4,1194.73,0,At Risk
15146,3,90,1313.66,13.83,1473,14,2011-02-21 13:07:00,2011-06-28 12:09:00,164,3,1313.66,0,At Risk
15147,2,28,608.65,20.99,366,3,2011-04-13 15:57:00,2011-05-05 11:20:00,218,2,608.65,0,At Risk
15148,1,20,301.29,15.06,187,0,2011-11-29 08:21:00,2011-11-29 08:21:00,10,1,301.29,0,At Risk
15149,5,62,1554.61,22.53,380,0,2010-02-28 11:13:00,2011-07-29 10:58:00,133,5,1554.61,0,At Risk
15150,14,495,8967.44,15.62,6167,25,2010-06-14 12:01:00,2011-11-22 12:52:00,16,14,8967.44,0,At Risk
15151,2,56,2085.61,36.59,795,0,2010-07-18 12:19:00,2010-10-12 16:37:00,422,2,2085.61,0,At Risk
15152,18,215,5197.97,16.88,2994,11,2010-01-07 15:15:00,2011-11-30 12:32:00,9,18,5197.97,0,At Risk
15153,1,22,329.25,14.97,198,0,2011-11-08 17:09:00,2011-11-08 17:09:00,30,1,329.25,0,At Risk
15154,4,166,1314.17,7.42,333,4,2010-08-18 17:41:00,2011-09-26 16:43:00,73,4,1314.17,0,At Risk
15155,1,24,383.97,16.00,192,0,2010-11-21 12:59:00,2010-11-21 12:59:00,382,1,383.97,0,At Risk
15156,3,51,961.49,17.48,597,0,2011-11-06 12:41:00,2011-12-08 18:22:00,0,3,961.49,0,At Risk
15157,7,153,2587.54,16.17,3466,150,2009-12-10 14:44:00,2011-12-06 11:28:00,3,7,2587.54,0,At Risk
15158,3,11,437.66,33.67,219,9,2010-11-03 13:46:00,2011-10-25 13:53:00,44,3,437.66,0,At Risk
15159,38,413,22049.40,26.89,13512,47,2010-10-04 09:31:00,2011-12-08 12:05:00,1,38,22049.40,0,At Risk
15160,4,17,589.27,25.62,307,0,2010-10-14 15:26:00,2010-12-17 14:15:00,356,4,589.27,0,At Risk
15161,1,33,119.92,3.63,144,0,2010-11-16 16:08:00,2010-11-16 16:08:00,387,1,119.92,0,At Risk
15162,2,12,241.50,15.09,74,8,2009-12-08 13:14:00,2009-12-11 11:31:00,728,2,241.50,0,At Risk
15163,2,29,304.47,10.50,186,0,2011-05-31 15:22:00,2011-11-21 13:10:00,17,2,304.47,0,At Risk
15164,10,243,2011.21,5.68,912,2,2010-01-18 13:34:00,2011-10-02 12:05:00,68,10,2011.21,0,At Risk
15165,1,27,487.75,18.06,160,0,2010-12-01 14:03:00,2010-12-01 14:03:00,372,1,487.75,0,At Risk
15166,1,12,167.16,13.93,140,0,2010-08-29 12:31:00,2010-08-29 12:31:00,467,1,167.16,0,At Risk
15167,5,262,1627.62,5.35,863,0,2010-02-04 14:13:00,2011-01-23 12:41:00,320,5,1627.62,0,At Risk
15168,1,5,106.56,21.31,52,0,2011-11-14 11:26:00,2011-11-14 11:26:00,25,1,106.56,0,At Risk
15169,2,58,569.22,9.65,356,0,2009-12-13 11:16:00,2010-11-22 13:04:00,381,2,569.22,0,At Risk
15170,1,4,81.15,20.29,33,0,2010-10-29 10:34:00,2010-10-29 10:34:00,406,1,81.15,0,At Risk
15171,2,5,1034.50,147.79,290,100,2011-01-12 15:36:00,2011-01-19 12:39:00,324,2,1034.50,0,At Risk
15172,5,106,1624.05,14.76,1611,0,2011-04-17 11:56:00,2011-12-01 11:51:00,8,5,1624.05,0,At Risk
15173,8,68,1399.26,15.90,840,12,2010-04-01 12:26:00,2010-11-24 10:21:00,380,8,1399.26,0,At Risk
15174,2,34,481.46,14.16,382,0,2010-10-25 09:40:00,2011-01-21 09:06:00,322,2,481.46,0,At Risk
15175,1,23,224.14,9.75,454,0,2011-09-29 11:31:00,2011-09-29 11:31:00,71,1,224.14,0,At Risk
15176,2,52,985.09,18.59,448,1,2010-02-10 10:36:00,2010-04-22 11:40:00,596,2,985.09,0,At Risk
15177,1,26,948.93,36.50,485,0,2010-10-10 12:48:00,2010-10-10 12:48:00,425,1,948.93,0,At Risk
15178,1,3,40.50,13.50,30,0,2011-03-24 15:12:00,2011-03-24 15:12:00,259,1,40.50,0,At Risk
15179,17,229,7426.82,23.06,5416,53,2009-12-03 12:27:00,2011-11-21 12:53:00,17,17,7426.82,0,At Risk
15180,3,46,816.93,15.71,654,0,2010-04-29 15:27:00,2010-12-07 14:57:00,366,3,816.93,0,At Risk
15181,8,17,953.40,41.45,688,50,2009-12-08 19:02:00,2011-10-04 13:58:00,65,8,953.40,0,At Risk
15182,14,78,2942.75,22.99,1186,12,2010-01-29 14:48:00,2011-07-08 13:37:00,153,14,2942.75,0,At Risk
15183,4,33,637.03,16.33,297,2,2010-05-04 11:31:00,2010-06-10 10:43:00,547,4,637.03,0,At Risk
15184,4,72,685.39,8.16,462,0,2009-12-16 12:06:00,2011-11-10 13:41:00,28,4,685.39,0,At Risk
15185,1,21,310.62,14.79,666,0,2011-09-30 14:06:00,2011-09-30 14:06:00,69,1,310.62,0,At Risk
15186,5,29,1403.20,26.98,716,0,2010-01-12 10:14:00,2011-11-25 14:58:00,13,5,1403.20,0,At Risk
15187,18,61,4670.08,50.22,1887,18,2011-05-11 13:49:00,2011-12-08 11:56:00,1,18,4670.08,0,At Risk
15188,1,23,310.43,13.50,233,0,2009-12-14 13:30:00,2009-12-14 13:30:00,724,1,310.43,0,At Risk
15189,58,90,17101.13,65.52,6902,114,2010-07-18 13:37:00,2011-12-08 13:22:00,0,58,17101.13,0,At Risk
15190,1,40,834.44,20.86,790,0,2010-10-01 13:09:00,2010-10-01 13:09:00,433,1,834.44,0,At Risk
15191,3,33,588.05,16.80,287,0,2010-01-20 12:35:00,2010-09-02 15:37:00,462,3,588.05,0,At Risk
15192,5,56,1666.39,18.31,1448,0,2010-01-29 10:13:00,2011-08-12 11:41:00,119,5,1666.39,0,At Risk
15193,1,19,499.32,26.28,144,0,2011-10-10 08:23:00,2011-10-10 08:23:00,60,1,499.32,0,At Risk
15194,39,278,11781.52,23.42,8922,89,2009-12-03 10:37:00,2011-12-06 15:10:00,2,39,11781.52,0,At Risk
15195,1,1,3861.00,3861.00,1404,0,2011-12-07 12:20:00,2011-12-07 12:20:00,2,1,3861.00,0,At Risk
15196,2,34,313.70,7.47,130,0,2009-12-13 11:14:00,2010-10-03 10:50:00,432,2,313.70,0,At Risk
15197,10,45,1427.84,21.63,1058,21,2009-12-11 12:56:00,2011-12-01 08:14:00,8,10,1427.84,0,At Risk
15198,6,28,559.45,17.48,327,2,2010-01-19 10:01:00,2011-09-08 14:42:00,91,6,559.45,0,At Risk
15199,10,17,3122.40,61.22,894,0,2010-05-13 10:14:00,2011-10-11 15:12:00,58,10,3122.40,0,At Risk
15200,1,30,549.05,18.30,195,0,2010-08-02 09:38:00,2010-08-02 09:38:00,494,1,549.05,0,At Risk
15201,14,44,1525.90,11.65,1660,251,2010-04-07 14:50:00,2011-09-22 09:53:00,78,14,1525.90,0,At Risk
15202,8,1,-2570.18,-321.27,3,5,2010-10-13 12:55:00,2010-10-15 13:09:00,419,8,-2570.18,0,At Risk
15203,15,150,4400.18,12.83,4182,0,2009-12-08 18:06:00,2011-11-14 08:16:00,25,15,4400.18,0,At Risk
15204,1,9,316.58,35.18,258,0,2010-12-17 13:49:00,2010-12-17 13:49:00,356,1,316.58,0,At Risk
15205,3,38,648.83,17.07,378,1,2011-08-04 16:07:00,2011-09-15 19:36:00,84,3,648.83,0,At Risk
15206,4,3,420.30,46.70,162,0,2011-03-09 08:59:00,2011-11-29 13:41:00,9,4,420.30,0,At Risk
15207,5,20,653.77,24.21,428,30,2010-06-10 17:29:00,2010-10-26 11:11:00,409,5,653.77,0,At Risk
15208,7,27,968.02,19.76,356,2,2010-10-12 12:17:00,2011-12-08 17:24:00,0,7,968.02,0,At Risk
15209,1,13,178.98,13.77,94,0,2009-12-09 17:26:00,2009-12-09 17:26:00,729,1,178.98,0,At Risk
15210,3,66,1176.19,17.56,841,0,2010-05-13 14:42:00,2011-04-28 16:11:00,224,3,1176.19,0,At Risk
15211,2,52,894.41,17.20,240,0,2010-12-09 16:08:00,2011-10-10 13:31:00,59,2,894.41,0,At Risk
15212,3,7,195.43,16.29,84,3,2010-11-28 10:45:00,2011-04-14 13:12:00,238,3,195.43,0,At Risk
15213,3,22,325.05,13.00,272,2,2011-01-14 11:05:00,2011-01-25 12:25:00,318,3,325.05,0,At Risk
15214,8,109,1661.44,15.10,1254,0,2011-04-11 09:46:00,2011-12-08 12:07:00,1,8,1661.44,0,At Risk
15215,11,85,1496.46,9.41,776,306,2010-04-06 11:21:00,2011-10-26 12:28:00,44,11,1496.46,0,At Risk
15216,2,24,486.09,20.25,217,0,2010-03-31 09:52:00,2011-09-13 11:41:00,87,2,486.09,0,At Risk
15217,1,28,426.24,15.22,190,0,2010-05-25 13:51:00,2010-05-25 13:51:00,562,1,426.24,0,At Risk
15218,25,140,11408.26,28.17,6530,33,2010-01-26 10:47:00,2011-11-29 11:48:00,10,25,11408.26,0,At Risk
15219,2,26,685.45,26.36,271,0,2010-03-01 11:33:00,2011-06-16 16:57:00,175,2,685.45,0,At Risk
15220,7,110,1758.92,14.78,1393,16,2011-03-04 10:24:00,2011-10-19 12:39:00,51,7,1758.92,0,At Risk
15221,7,21,1702.00,43.64,244,30,2010-03-12 10:40:00,2010-12-08 13:08:00,365,7,1702.00,0,At Risk
15222,17,98,3415.66,21.76,4458,317,2009-12-16 13:49:00,2011-01-25 08:03:00,318,17,3415.66,0,At Risk
15223,6,26,1117.10,24.28,385,115,2009-12-05 11:19:00,2011-04-28 11:31:00,225,6,1117.10,0,At Risk
15224,8,24,837.26,20.93,443,20,2010-01-15 16:14:00,2010-12-16 15:02:00,357,8,837.26,0,At Risk
15225,1,23,409.40,17.80,226,0,2011-04-19 14:51:00,2011-04-19 14:51:00,233,1,409.40,0,At Risk
15226,1,8,154.41,19.30,71,0,2011-02-02 11:41:00,2011-02-02 11:41:00,310,1,154.41,0,At Risk
15227,9,86,2488.49,20.74,1217,0,2010-03-16 08:23:00,2011-11-03 11:59:00,36,9,2488.49,0,At Risk
15228,7,184,5570.52,23.70,3375,3,2010-07-28 10:21:00,2011-10-04 13:56:00,65,7,5570.52,0,At Risk
15229,1,9,160.50,17.83,114,0,2010-05-02 13:50:00,2010-05-02 13:50:00,585,1,160.50,0,At Risk
15230,2,23,429.60,18.68,351,0,2011-04-13 11:04:00,2011-04-14 14:39:00,238,2,429.60,0,At Risk
15231,2,14,228.36,13.43,190,8,2010-03-28 15:12:00,2010-04-22 18:12:00,595,2,228.36,0,At Risk
15232,2,26,612.06,19.74,686,0,2011-07-22 12:21:00,2011-08-18 16:27:00,112,2,612.06,0,At Risk
15233,1,1,59.40,59.40,12,0,2010-11-03 13:36:00,2010-11-03 13:36:00,400,1,59.40,0,At Risk
15234,1,14,197.00,14.07,196,0,2011-03-08 08:53:00,2011-03-08 08:53:00,276,1,197.00,0,At Risk
15235,16,161,2772.76,15.58,1676,0,2010-11-16 12:48:00,2011-05-06 09:44:00,217,16,2772.76,0,At Risk
15236,1,15,321.05,21.40,269,0,2011-02-14 10:52:00,2011-02-14 10:52:00,298,1,321.05,0,At Risk
15237,4,94,1412.32,14.27,1071,0,2011-04-26 15:04:00,2011-12-08 09:46:00,1,4,1412.32,0,At Risk
15238,5,49,1056.54,20.32,692,3,2011-06-08 16:00:00,2011-11-10 14:28:00,28,5,1056.54,0,At Risk
15239,3,48,764.34,14.70,594,3,2011-09-22 09:53:00,2011-11-29 14:14:00,9,3,764.34,0,At Risk
15240,20,135,4320.45,17.85,3214,59,2009-12-05 14:57:00,2011-10-26 09:50:00,44,20,4320.45,0,At Risk
15241,12,120,3032.31,16.39,3328,3,2010-02-23 13:59:00,2011-10-04 09:05:00,66,12,3032.31,0,At Risk
15242,1,4,302.04,75.51,196,0,2010-10-13 15:33:00,2010-10-13 15:33:00,421,1,302.04,0,At Risk
15243,2,56,927.28,15.20,543,0,2010-09-30 17:28:00,2011-09-26 14:12:00,73,2,927.28,0,At Risk
15244,4,44,850.18,17.00,472,2,2010-02-11 14:48:00,2011-10-05 13:19:00,64,4,850.18,0,At Risk
15245,8,72,4610.84,31.15,3021,0,2010-04-23 14:23:00,2011-07-28 18:56:00,133,8,4610.84,0,At Risk
15246,3,45,780.40,15.30,359,0,2010-06-02 11:28:00,2011-04-15 14:45:00,237,3,780.40,0,At Risk
15247,4,13,967.11,53.73,514,1,2010-06-20 14:08:00,2011-08-09 12:52:00,121,4,967.11,0,At Risk
15248,4,103,1865.03,16.80,1065,8,2010-06-23 14:34:00,2010-10-24 13:09:00,410,4,1865.03,0,At Risk
15249,21,304,9147.15,17.80,4980,33,2010-03-26 14:51:00,2011-11-08 11:45:00,31,21,9147.15,0,At Risk
15250,1,3,60.00,20.00,48,0,2010-03-09 07:35:00,2010-03-09 07:35:00,640,1,60.00,0,At Risk
15251,31,184,20095.60,81.69,12108,128,2010-01-29 12:42:00,2011-11-30 15:02:00,8,31,20095.60,0,At Risk
15252,7,106,2053.06,16.97,1430,15,2010-04-07 10:24:00,2011-11-03 13:30:00,35,7,2053.06,0,At Risk
15253,12,102,2033.29,16.80,1588,11,2010-05-02 11:17:00,2011-11-23 16:22:00,15,12,2033.29,0,At Risk
15254,4,65,1073.40,15.79,711,1,2009-12-01 14:20:00,2011-08-04 15:04:00,126,4,1073.40,0,At Risk
15255,11,137,3647.37,19.00,2214,19,2009-12-03 09:10:00,2011-10-04 12:43:00,66,11,3647.37,0,At Risk
15256,2,6,170.40,17.04,92,0,2010-05-27 11:41:00,2011-07-14 11:47:00,148,2,170.40,0,At Risk
15257,3,11,600.90,46.22,71,1,2010-10-21 14:03:00,2011-03-03 13:57:00,280,3,600.90,0,At Risk
15258,2,32,623.16,18.33,142,0,2011-05-06 14:16:00,2011-06-24 12:30:00,168,2,623.16,0,At Risk
15259,4,50,1182.38,20.74,631,0,2010-01-26 09:41:00,2010-07-15 08:47:00,512,4,1182.38,0,At Risk
15260,30,187,8677.88,22.42,4468,37,2009-12-06 11:45:00,2011-08-31 13:55:00,99,30,8677.88,0,At Risk
15261,4,87,1508.00,16.39,806,0,2010-10-01 11:59:00,2011-07-27 15:20:00,134,4,1508.00,0,At Risk
15262,3,22,418.82,16.11,218,0,2010-08-08 15:55:00,2011-01-20 12:16:00,323,3,418.82,0,At Risk
15263,1,12,156.51,13.04,89,0,2011-08-25 10:26:00,2011-08-25 10:26:00,106,1,156.51,0,At Risk
15264,3,52,844.20,14.81,443,2,2010-06-27 13:29:00,2011-10-06 13:49:00,63,3,844.20,0,At Risk
15265,4,179,3345.64,17.33,1570,0,2009-12-01 17:08:00,2011-07-11 14:46:00,150,4,3345.64,0,At Risk
15266,6,39,841.70,18.30,236,1,2010-01-07 12:19:00,2011-01-05 13:40:00,337,6,841.70,0,At Risk
15267,5,8,1717.36,156.12,944,0,2011-06-10 10:24:00,2011-11-17 15:59:00,21,5,1717.36,0,At Risk
15268,4,21,941.25,34.86,428,6,2010-04-13 11:27:00,2010-08-18 10:33:00,478,4,941.25,0,At Risk
15269,3,33,1225.36,35.01,372,0,2010-11-14 12:58:00,2011-11-16 09:32:00,23,3,1225.36,0,At Risk
15270,31,66,7241.19,37.13,4010,362,2009-12-17 15:02:00,2011-11-24 09:24:00,15,31,7241.19,0,At Risk
15271,26,369,4458.29,7.77,2412,36,2010-08-05 14:57:00,2011-12-02 14:11:00,6,26,4458.29,0,At Risk
15272,6,257,2030.95,7.10,665,0,2010-02-14 13:39:00,2011-10-13 12:59:00,56,6,2030.95,0,At Risk
15273,1,1,228.96,228.96,216,0,2010-04-19 11:31:00,2010-04-19 11:31:00,599,1,228.96,0,At Risk
15274,2,44,716.57,15.25,619,0,2011-11-21 14:17:00,2011-12-05 16:57:00,3,2,716.57,0,At Risk
15275,2,41,609.19,14.50,498,1,2011-11-02 11:20:00,2011-11-08 17:54:00,30,2,609.19,0,At Risk
15276,5,160,601.30,3.30,317,4,2010-10-01 12:24:00,2011-10-04 16:39:00,65,5,601.30,0,At Risk
15277,2,23,476.34,18.32,373,0,2010-10-10 16:02:00,2011-10-24 10:08:00,46,2,476.34,0,At Risk
15278,4,29,496.16,17.11,458,0,2010-02-12 14:53:00,2010-05-27 10:03:00,561,4,496.16,0,At Risk
15279,7,74,1554.84,16.03,802,64,2010-02-02 10:15:00,2010-12-20 10:48:00,354,7,1554.84,0,At Risk
15280,3,48,397.52,6.63,507,0,2010-05-17 14:17:00,2011-06-20 17:14:00,171,3,397.52,0,At Risk
15281,22,428,8317.62,15.29,5233,52,2010-10-08 12:14:00,2011-10-12 09:10:00,58,22,8317.62,0,At Risk
15282,1,27,348.59,12.91,395,0,2010-05-18 16:27:00,2010-05-18 16:27:00,569,1,348.59,0,At Risk
15283,4,9,135.43,13.54,27,2,2010-07-09 15:46:00,2010-11-14 14:54:00,389,4,135.43,0,At Risk
15284,1,1,24.75,24.75,5,0,2010-07-27 13:25:00,2010-07-27 13:25:00,499,1,24.75,0,At Risk
15285,1,6,94.92,15.82,120,0,2010-10-28 09:46:00,2010-10-28 09:46:00,407,1,94.92,0,At Risk
15286,1,3,240.55,80.18,55,0,2011-10-21 11:08:00,2011-10-21 11:08:00,49,1,240.55,0,At Risk
15287,6,23,854.58,23.10,1010,1,2009-12-02 12:13:00,2011-11-17 15:34:00,21,6,854.58,0,At Risk
15288,10,128,3715.38,24.28,1336,0,2010-02-12 15:27:00,2011-10-27 16:58:00,42,10,3715.38,0,At Risk
15289,7,67,1570.71,15.87,1627,18,2010-03-28 11:45:00,2011-11-10 13:49:00,28,7,1570.71,0,At Risk
15290,30,106,10355.58,34.40,6567,71,2010-02-24 10:15:00,2011-12-05 11:39:00,4,30,10355.58,0,At Risk
15291,53,117,13122.44,49.52,4905,349,2009-12-03 11:09:00,2011-11-14 11:02:00,25,53,13122.44,0,At Risk
15292,1,24,178.39,7.43,55,0,2011-05-22 15:00:00,2011-05-22 15:00:00,200,1,178.39,0,At Risk
15293,1,19,247.50,13.03,178,0,2010-02-12 11:54:00,2010-02-12 11:54:00,665,1,247.50,0,At Risk
15294,2,15,222.30,13.08,97,2,2010-10-25 11:45:00,2010-11-04 17:45:00,399,2,222.30,0,At Risk
15295,1,50,207.04,3.98,139,0,2010-02-23 13:03:00,2010-02-23 13:03:00,653,1,207.04,0,At Risk
15296,20,342,10204.13,18.69,5452,26,2010-01-21 13:48:00,2011-10-26 16:33:00,43,20,10204.13,0,At Risk
15297,4,30,635.04,15.49,292,2,2011-10-07 09:42:00,2011-11-29 16:32:00,9,4,635.04,0,At Risk
15298,29,200,7958.43,18.25,6000,392,2009-12-08 17:04:00,2011-12-07 17:17:00,1,29,7958.43,0,At Risk
15299,15,10,5408.61,318.15,3356,10,2009-12-01 12:11:00,2011-10-03 14:19:00,66,15,5408.61,0,At Risk
15300,1,28,496.44,17.73,292,0,2011-10-06 17:08:00,2011-10-06 17:08:00,63,1,496.44,0,At Risk
15301,19,231,6867.44,19.68,3763,7,2010-09-15 15:41:00,2011-10-20 09:57:00,50,19,6867.44,0,At Risk
15302,2,15,291.05,18.19,102,1,2009-12-09 13:11:00,2009-12-17 17:39:00,721,2,291.05,0,At Risk
15303,4,63,1178.78,16.60,514,4,2010-01-25 09:42:00,2011-02-22 13:59:00,289,4,1178.78,0,At Risk
15304,11,8,782.30,28.97,112,4,2010-10-14 10:24:00,2011-10-10 10:23:00,60,11,782.30,0,At Risk
